tip_label,scientificName,spp,validName
Nymphalidae_Morphinae_Brassolini_Dynastor_macrosiris,Dynastor macrosiris,Dynastor_macrosiris,Dynastor macrosiris
Nymphalidae_Morphinae_Brassolini_Dynastor_darius,Dynastor darius,Dynastor_darius,Dynastor darius
Nymphalidae_Morphinae_Brassolini_Narope_testacea,Narope testacea,Narope_testacea,Narope testacea
Nymphalidae_Morphinae_Brassolini_Opsiphanes_cassiae,Opsiphanes cassiae,Opsiphanes_cassiae,Opsiphanes cassiae
Nymphalidae_Morphinae_Brassolini_Opsiphanes_tamarindi,Opsiphanes tamarindi,Opsiphanes_tamarindi,Opsiphanes tamarindi
Nymphalidae_Morphinae_Brassolini_Opsiphanes_boisduvallii,Opsiphanes boisduvallii,Opsiphanes_boisduvallii,Opsiphanes boisduvallii
Nymphalidae_Morphinae_Brassolini_Opsiphanes_cassina,Opsiphanes cassina,Opsiphanes_cassina,Opsiphanes cassina
Nymphalidae_Morphinae_Brassolini_Opsiphanes_invirae,Opsiphanes invirae,Opsiphanes_invirae,Opsiphanes invirae
Nymphalidae_Morphinae_Brassolini_Opsiphanes_quiteria,Opsiphanes quiteria,Opsiphanes_quiteria,Opsiphanes quiteria
Nymphalidae_Morphinae_Brassolini_Eryphanis_aesacus,Eryphanis aesacus,Eryphanis_aesacus,Eryphanis aesacus
Nymphalidae_Morphinae_Brassolini_Caligo_uranus,Caligo uranus,Caligo_uranus,Caligo uranus
Nymphalidae_Morphinae_Brassolini_Caligo_oileus,Caligo oileus,Caligo_oileus,Caligo oileus
Nymphalidae_Morphinae_Brassolini_Caligo_brasiliensis,Caligo brasiliensis,Caligo_brasiliensis,Caligo brasiliensis
Nymphalidae_Satyrinae_Satyrini_Lethe_appalachia,Lethe appalachia,Lethe_appalachia,Satyrodes appalachia
Nymphalidae_Satyrinae_Satyrini_Lethe_eurydice,Lethe eurydice,Lethe_eurydice,Lethe eurydice
Nymphalidae_Satyrinae_Satyrini_Lethe_anthedon,Lethe anthedon,Lethe_anthedon,Lethe anthedon
Nymphalidae_Satyrinae_Satyrini_Lethe_portlandia,Lethe portlandia,Lethe_portlandia,Lethe appalachia
Nymphalidae_Satyrinae_Satyrini_Lethe_creola,Lethe creola,Lethe_creola,Lethe creola
Nymphalidae_Satyrinae_Satyrini_Oxeoschistus_hilara,Oxeoschistus hilara,Oxeoschistus_hilara,Oxeoschistus hilara
Nymphalidae_Satyrinae_Satyrini_Oxeoschistus_tauropolis,Oxeoschistus tauropolis,Oxeoschistus_tauropolis,Oxeoschistus tauropolis
Nymphalidae_Satyrinae_Satyrini_Pedaliodes_dejecta,Pedaliodes dejecta,Pedaliodes_dejecta,Pedaliodes dejecta
Nymphalidae_Satyrinae_Satyrini_Pedaliodes_napaea,Pedaliodes napaea,Pedaliodes_napaea,Pedaliodes napaea
Nymphalidae_Satyrinae_Satyrini_Coenonympha_tullia,Coenonympha tullia,Coenonympha_tullia,Coenonympha tullia
Nymphalidae_Satyrinae_Satyrini_Coenonympha_haydenii,Coenonympha haydenii,Coenonympha_haydenii,Coenonympha haydenii
Nymphalidae_Satyrinae_Satyrini_Euptychia_fetna,Euptychia fetna,Euptychia_fetna,Euptychia fetna
Nymphalidae_Satyrinae_Satyrini_Euptychia_jesia,Euptychia jesia,Euptychia_jesia,Euptychia jesia
Nymphalidae_Satyrinae_Satyrini_Euptychia_westwoodii,Euptychia westwoodii,Euptychia_westwoodii,Euptychia westwoodii
Nymphalidae_Satyrinae_Satyrini_Splendeuptychia_kendalli,Splendeuptychia kendalli,Splendeuptychia_kendalli,Splendeuptychia kendalli
Nymphalidae_Satyrinae_Satyrini_Cissia_pseudoconfusa,Cissia pseudoconfusa,Cissia_pseudoconfusa,Cissia pseudoconfusa
Nymphalidae_Satyrinae_Satyrini_Cissia_confusa,Cissia confusa,Cissia_confusa,Cissia confusa
Nymphalidae_Satyrinae_Satyrini_Magneuptychia_alcinoe,Magneuptychia alcinoe,Magneuptychia_alcinoe,Magneuptychia alcinoe
Nymphalidae_Satyrinae_Satyrini_Magneuptychia_libye,Magneuptychia libye,Magneuptychia_libye,Magneuptychia libye
Nymphalidae_Satyrinae_Satyrini_Cissia_similis,Cissia similis,Cissia_similis,Cissia similis
Nymphalidae_Satyrinae_Satyrini_Cissia_themis,Cissia themis,Cissia_themis,Cissia themis
Nymphalidae_Satyrinae_Satyrini_Cissia_terrestris,Cissia terrestris,Cissia_terrestris,Cissia terrestris
Nymphalidae_Satyrinae_Satyrini_Hermeuptychia_sosybius,Hermeuptychia sosybius,Hermeuptychia_sosybius,Hermeuptychia sosybius
Nymphalidae_Satyrinae_Satyrini_Forsterinaria_neonympha,Forsterinaria neonympha,Forsterinaria_neonympha,Forsterinaria neonympha
Nymphalidae_Satyrinae_Satyrini_Pseudodebis_zimri,Pseudodebis zimri,Pseudodebis_zimri,Pseudodebis zimri
Nymphalidae_Satyrinae_Satyrini_Taygetis_mermeria,Taygetis mermeria,Taygetis_mermeria,Taygetis mermeria
Nymphalidae_Satyrinae_Satyrini_Taygetis_uncinata,Taygetis uncinata,Taygetis_uncinata,Taygetis uncinata
Nymphalidae_Satyrinae_Satyrini_Taygetis_thamyra,Taygetis thamyra,Taygetis_thamyra,Taygetis thamyra
Nymphalidae_Satyrinae_Satyrini_Taygetis_sosis,Taygetis sosis,Taygetis_sosis,Taygetis sosis
Nymphalidae_Satyrinae_Satyrini_Taygetis_uzza,Taygetis uzza,Taygetis_uzza,Taygetis uzza
Nymphalidae_Satyrinae_Satyrini_Taygetis_virgilia,Taygetis virgilia,Taygetis_virgilia,Taygetis virgilia
Nymphalidae_Satyrinae_Satyrini_Taygetina_weymeri,Taygetina weymeri,Taygetina_weymeri,Taygetina weymeri
Nymphalidae_Satyrinae_Satyrini_Taygetina_kerea,Taygetina kerea,Taygetina_kerea,Taygetina kerea
Nymphalidae_Satyrinae_Satyrini_Cepheuptychia_glaucina,Cepheuptychia glaucina,Cepheuptychia_glaucina,Cepheuptychia glaucina
Nymphalidae_Satyrinae_Satyrini_Megeuptychia_antonoe,Megeuptychia antonoe,Megeuptychia_antonoe,Megeuptychia antonoe
Nymphalidae_Satyrinae_Satyrini_Neonympha_mitchellii,Neonympha mitchellii,Neonympha_mitchellii,Neonympha mitchellii
Nymphalidae_Satyrinae_Satyrini_Neonympha_helicta,Neonympha helicta,Neonympha_helicta,Neonympha helicta
Nymphalidae_Satyrinae_Satyrini_Neonympha_areolatus,Neonympha areolatus,Neonympha_areolatus,Neonympha areolatus
Nymphalidae_Satyrinae_Satyrini_Satyrotaygetis_satyrina,Satyrotaygetis satyrina,Satyrotaygetis_satyrina,Satyrotaygetis satyrina
Nymphalidae_Satyrinae_Satyrini_Pareuptychia_ocirrhoe,Pareuptychia ocirrhoe,Pareuptychia_ocirrhoe,Pareuptychia ocirrhoe
Nymphalidae_Satyrinae_Satyrini_Pareuptychia_metaleuca,Pareuptychia metaleuca,Pareuptychia_metaleuca,Pareuptychia metaleuca
Nymphalidae_Satyrinae_Satyrini_Cissia_pompilia,Cissia pompilia,Cissia_pompilia,Cissia pompilia
Nymphalidae_Satyrinae_Satyrini_Yphthimoides_renata,Yphthimoides renata,Yphthimoides_renata,Yphthimoides renata
Nymphalidae_Satyrinae_Satyrini_Cissia_labe,Cissia labe,Cissia_labe,Cissia labe
Nymphalidae_Satyrinae_Satyrini_Cissia_palladia,Cissia palladia,Cissia_palladia,Cissia palladia
Nymphalidae_Satyrinae_Satyrini_Megisto_cymela,Megisto cymela,Megisto_cymela,Euptychia cymela
Nymphalidae_Satyrinae_Satyrini_Megisto_rubricata,Megisto rubricata,Megisto_rubricata,Megisto rubricata
Nymphalidae_Satyrinae_Satyrini_Pindis_squamistriga,Pindis squamistriga,Pindis_squamistriga,Pindis squamistriga
Nymphalidae_Satyrinae_Satyrini_Eretris_maria,Eretris maria,Eretris_maria,Eretris maria
Nymphalidae_Satyrinae_Satyrini_Cyllopsis_gemma,Cyllopsis gemma,Cyllopsis_gemma,Cyllopsis gemma
Nymphalidae_Satyrinae_Satyrini_Cyllopsis_hedemanni,Cyllopsis hedemanni,Cyllopsis_hedemanni,Cyllopsis hedemanni
Nymphalidae_Satyrinae_Satyrini_Cyllopsis_pertepida,Cyllopsis pertepida,Cyllopsis_pertepida,Cyllopsis pertepida
Nymphalidae_Satyrinae_Satyrini_Cyllopsis_pyracmon,Cyllopsis pyracmon,Cyllopsis_pyracmon,Cyllopsis pyracmon
Nymphalidae_Satyrinae_Satyrini_Cyllopsis_suivalens,Cyllopsis suivalens,Cyllopsis_suivalens,Cyllopsis suivalens
Nymphalidae_Satyrinae_Satyrini_Paramacera_chinanteca,Paramacera chinanteca,Paramacera_chinanteca,Paramacera chinanteca
Nymphalidae_Satyrinae_Satyrini_Paramacera_xicaque,Paramacera xicaque,Paramacera_xicaque,Paramacera xicaque
Nymphalidae_Satyrinae_Satyrini_Erebia_aethiops,Erebia aethiops,Erebia_aethiops,Erebia aethiops
Nymphalidae_Satyrinae_Satyrini_Erebia_rossii,Erebia rossii,Erebia_rossii,Erebia rossii
Nymphalidae_Satyrinae_Satyrini_Erebia_disa,Erebia disa,Erebia_disa,Erebia disa
Nymphalidae_Satyrinae_Satyrini_Erebia_mancinus,Erebia mancinus,Erebia_mancinus,Erebia mancinus
Nymphalidae_Satyrinae_Satyrini_Erebia_discoidalis,Erebia discoidalis,Erebia_discoidalis,Erebia discoidalis
Nymphalidae_Satyrinae_Satyrini_Erebia_fasciata,Erebia fasciata,Erebia_fasciata,Erebia fasciata
Nymphalidae_Satyrinae_Satyrini_Erebia_pawloskii,Erebia pawloskii,Erebia_pawloskii,Erebia pawloskii
Nymphalidae_Satyrinae_Satyrini_Erebia_callias,Erebia callias,Erebia_callias,Erebia callias
Nymphalidae_Satyrinae_Satyrini_Erebia_epipsodea,Erebia epipsodea,Erebia_epipsodea,Erebia epipsodea
Nymphalidae_Satyrinae_Satyrini_Erebia_occulta,Erebia occulta,Erebia_occulta,Erebia occulta
Nymphalidae_Satyrinae_Satyrini_Erebia_youngi,Erebia youngi,Erebia_youngi,Erebia youngi
Nymphalidae_Satyrinae_Satyrini_Erebia_lafontainei,Erebia lafontainei,Erebia_lafontainei,Erebia lafontainei
Nymphalidae_Satyrinae_Satyrini_Erebia_vidleri,Erebia vidleri,Erebia_vidleri,Erebia vidleri
Nymphalidae_Satyrinae_Satyrini_Cercyonis_pegala,Cercyonis pegala,Cercyonis_pegala,Cercyonis pegala
Nymphalidae_Satyrinae_Satyrini_Cercyonis_meadii,Cercyonis meadii,Cercyonis_meadii,Cercyonis meadii
Nymphalidae_Satyrinae_Satyrini_Cercyonis_sthenele,Cercyonis sthenele,Cercyonis_sthenele,Cercyonis sthenele
Nymphalidae_Satyrinae_Satyrini_Cercyonis_oetus,Cercyonis oetus,Cercyonis_oetus,Cercyonis oetus
Nymphalidae_Satyrinae_Satyrini_Oeneis_uhleri,Oeneis uhleri,Oeneis_uhleri,Oeneis uhleri
Nymphalidae_Satyrinae_Satyrini_Oeneis_macounii,Oeneis macounii,Oeneis_macounii,Oeneis macounii
Nymphalidae_Satyrinae_Satyrini_Oeneis_chryxus,Oeneis chryxus,Oeneis_chryxus,Oeneis chryxus
Nymphalidae_Satyrinae_Satyrini_Oeneis_alberta,Oeneis alberta,Oeneis_alberta,Oeneis alberta
Nymphalidae_Satyrinae_Satyrini_Oeneis_bore,Oeneis bore,Oeneis_bore,Oeneis bore
Nymphalidae_Satyrinae_Satyrini_Oeneis_nevadensis,Oeneis nevadensis,Oeneis_nevadensis,Oeneis nevadensis
Nymphalidae_Satyrinae_Satyrini_Oeneis_alpina,Oeneis alpina,Oeneis_alpina,Oeneis alpina
Nymphalidae_Satyrinae_Satyrini_Oeneis_jutta,Oeneis jutta,Oeneis_jutta,Oeneis jutta
Nymphalidae_Satyrinae_Satyrini_Oeneis_melissa,Oeneis melissa,Oeneis_melissa,Oeneis melissa
Nymphalidae_Satyrinae_Satyrini_Oeneis_philipi,Oeneis philipi,Oeneis_philipi,Oeneis philipi
Nymphalidae_Satyrinae_Satyrini_Oeneis_polixenes,Oeneis polixenes,Oeneis_polixenes,Oeneis polixenes
Nymphalidae_Satyrinae_Satyrini_Neominois_ridingsii,Neominois ridingsii,Neominois_ridingsii,Neominois ridingsii
Nymphalidae_Libytheinae__Prolibythea_carinenta,Prolibythea carinenta,Prolibythea_carinenta,Libytheana carinenta
Nymphalidae_Danainae_Danaini_Danaus_gilippus,Danaus gilippus,Danaus_gilippus,Danaus gilippus
Nymphalidae_Danainae_Danaini_Danaus_eresimus,Danaus eresimus,Danaus_eresimus,Danaus eresimus
Nymphalidae_Danainae_Danaini_Danaus_plexippus,Danaus plexippus,Danaus_plexippus,Danaus plexippus
Nymphalidae_Danainae_Danaini_Anetia_thirza,Anetia thirza,Anetia_thirza,Anetia thirza
Nymphalidae_Danainae_Danaini_Lycorea_ilione,Lycorea ilione,Lycorea_ilione,Lycorea ilione
Nymphalidae_Danainae_Danaini_Lycorea_halia,Lycorea halia,Lycorea_halia,Lycorea halia
Nymphalidae_Ithomiinae_Tithoreini_Aeria_eurimedia,Aeria eurimedia,Aeria_eurimedia,Aeria eurimedia
Nymphalidae_Ithomiinae_Tithoreini_Tithorea_harmonia,Tithorea harmonia,Tithorea_harmonia,Tithorea harmonia
Nymphalidae_Ithomiinae_Oleriini_Oleria_paula,Oleria paula,Oleria_paula,Oleria paula
Nymphalidae_Ithomiinae_Oleriini_Hyposcada_virginiana,Hyposcada virginiana,Hyposcada_virginiana,Hyposcada virginiana
Nymphalidae_Ithomiinae_Ithomiini_Ithomia_leila,Ithomia leila,Ithomia_leila,Ithomia leila
Nymphalidae_Ithomiinae_Ithomiini_Ithomia_patilla,Ithomia patilla,Ithomia_patilla,Ithomia patilla
Nymphalidae_Ithomiinae_Napeogenini_Napeogenes_tolosa,Napeogenes tolosa,Napeogenes_tolosa,Napeogenes tolosa
Nymphalidae_Ithomiinae_Napeogenini_Hypothyris_lycaste,Hypothyris lycaste,Hypothyris_lycaste,Hypothyris lycaste
Nymphalidae_Ithomiinae_Napeogenini_Hypothyris_euclea,Hypothyris euclea,Hypothyris_euclea,Hypothyris euclea
Nymphalidae_Ithomiinae_Godyridini_Hypoleria_lavinia,Hypoleria lavinia,Hypoleria_lavinia,Hypoleria lavinia
Nymphalidae_Ithomiinae_Godyridini_Godyris_nero,Godyris nero,Godyris_nero,Godyris nero
Nymphalidae_Ithomiinae_Godyridini_Godyris_zavaleta,Godyris zavaleta,Godyris_zavaleta,Godyris zavaleta
Nymphalidae_Ithomiinae_Godyridini_Greta_annette,Greta annette,Greta_annette,Greta annette
Nymphalidae_Ithomiinae_Godyridini_Greta_andromica,Greta andromica,Greta_andromica,Greta andromica
Nymphalidae_Ithomiinae_Dircennini_Episcada_salvinia,Episcada salvinia,Episcada_salvinia,Episcada salvinia
Nymphalidae_Ithomiinae_Dircennini_Ceratinia_tutia,Ceratinia tutia,Ceratinia_tutia,Ceratinia tutia
Nymphalidae_Ithomiinae_Dircennini_Pteronymia_cotytto,Pteronymia cotytto,Pteronymia_cotytto,Pteronymia cotytto
Nymphalidae_Ithomiinae_Dircennini_Pteronymia_simplex,Pteronymia simplex,Pteronymia_simplex,Pteronymia simplex
Nymphalidae_Ithomiinae_Dircennini_Pteronymia_parva,Pteronymia parva,Pteronymia_parva,Pteronymia parva
Nymphalidae_Ithomiinae_Dircennini_Pteronymia_artena,Pteronymia artena,Pteronymia_artena,Pteronymia artena
Nymphalidae_Ithomiinae_Dircennini_Callithomia_hezia,Callithomia hezia,Callithomia_hezia,Callithomia hezia
Nymphalidae_Ithomiinae_Godyridini_Greta_morgane,Greta morgane,Greta_morgane,Greta morgane
Nymphalidae_Ithomiinae_Dircennini_Dircenna_klugii,Dircenna klugii,Dircenna_klugii,Dircenna klugii
Nymphalidae_Ithomiinae_Dircennini_Dircenna_dero,Dircenna dero,Dircenna_dero,Dircenna dero
Nymphalidae_Ithomiinae_Dircennini_Dircenna_jemina,Dircenna jemina,Dircenna_jemina,Dircenna jemina
Nymphalidae_Ithomiinae_Mechanitini_Mechanitis_polymnia,Mechanitis polymnia,Mechanitis_polymnia,Mechanitis polymnia
Nymphalidae_Ithomiinae_Mechanitini_Mechanitis_lysimnia,Mechanitis lysimnia,Mechanitis_lysimnia,Mechanitis lysimnia
Nymphalidae_Ithomiinae_Mechanitini_Mechanitis_menapis,Mechanitis menapis,Mechanitis_menapis,Mechanitis menapis
Nymphalidae_Ithomiinae_Melinaeini_Olyras_theon,Olyras theon,Olyras_theon,Olyras theon
Nymphalidae_Ithomiinae_Melinaeini_Melinaea_lilis,Melinaea lilis,Melinaea_lilis,Melinaea lilis
Nymphalidae_Ithomiinae_Mechanitini_Thyridia_psidii,Thyridia psidii,Thyridia_psidii,Thyridia psidii
Nymphalidae_Ithomiinae_Tithoreini_Tithorea_tarricina,Tithorea tarricina,Tithorea_tarricina,Tithorea tarricina
Lycaenidae_Lycaeninae__Iophanus_pyrrhias,Iophanus pyrrhias,Iophanus_pyrrhias,Iophanus pyrrhias
Lycaenidae_Lycaeninae__Lycaena_phlaeas,Lycaena phlaeas,Lycaena_phlaeas,Lycaena phlaeas
Lycaenidae_Lycaeninae__Lycaena_cupreus,Lycaena cupreus,Lycaena_cupreus,Lycaena cupreus
Lycaenidae_Lycaeninae__Lycaena_arota,Lycaena arota,Lycaena_arota,Lycaena arota
Lycaenidae_Lycaeninae__Lycaena_editha,Lycaena editha,Lycaena_editha,Lycaena editha
Lycaenidae_Lycaeninae__Lycaena_rubidus,Lycaena rubidus,Lycaena_rubidus,Lycaena rubidus
Lycaenidae_Lycaeninae__Lycaena_xanthoides,Lycaena xanthoides,Lycaena_xanthoides,Lycaena xanthoides
Lycaenidae_Lycaeninae__Lycaena_dione,Lycaena dione,Lycaena_dione,Lycaena dione
Lycaenidae_Lycaeninae__Lycaena_hermes,Lycaena hermes,Lycaena_hermes,Lycaena hermes
Lycaenidae_Lycaeninae__Lycaena_mariposa,Lycaena mariposa,Lycaena_mariposa,Lycaena mariposa
Lycaenidae_Lycaeninae__Lycaena_dorcas,Lycaena dorcas,Lycaena_dorcas,Fabricius dorcas
Lycaenidae_Lycaeninae__Lycaena_helloides,Lycaena helloides,Lycaena_helloides,Fabricius helloides
Lycaenidae_Lycaeninae__Lycaena_epixanthe,Lycaena epixanthe,Lycaena_epixanthe,Fabricius epixanthe
Lycaenidae_Lycaeninae__Lycaena_nivalis,Lycaena nivalis,Lycaena_nivalis,Lycaena nivalis
Lycaenidae_Lycaeninae__Lycaena_gorgon,Lycaena gorgon,Lycaena_gorgon,Lycaena gorgon
Lycaenidae_Lycaeninae__Lycaena_heteronea,Lycaena heteronea,Lycaena_heteronea,Lycaena heteronea
Lycaenidae_Lycaeninae__Lycaena_hyllus,Lycaena hyllus,Lycaena_hyllus,Lycaena hyllus
Lycaenidae_Theclinae_Eumaeini_Strephonota_tephraeus,Strephonota tephraeus,Strephonota_tephraeus,Strephonota tephraeus
Lycaenidae_Theclinae_Eumaeini_Oenomaus_atesa,Oenomaus atesa,Oenomaus_atesa,Oenomaus atesa
Lycaenidae_Theclinae_Eumaeini_Oenomaus_ortygnus,Oenomaus ortygnus,Oenomaus_ortygnus,Oenomaus ortygnus
Lycaenidae_Theclinae_Eumaeini_Janthecla_rocena,Janthecla rocena,Janthecla_rocena,Janthecla rocena
Lycaenidae_Theclinae_Eumaeini_Gargina_caninius,Gargina caninius,Gargina_caninius,Gargina caninius
Lycaenidae_Theclinae_Eumaeini_Ostrinotes_halciones,Ostrinotes halciones,Ostrinotes_halciones,Ostrinotes halciones
Lycaenidae_Theclinae_Eumaeini_Gargina_gargophia,Gargina gargophia,Gargina_gargophia,Gargina gargophia
Lycaenidae_Theclinae_Eumaeini_Gargina_gnosia,Gargina gnosia,Gargina_gnosia,Gargina gnosia
Lycaenidae_Theclinae_Eumaeini_Callophrys_irus,Callophrys irus,Callophrys_irus,Callophrys irus
Lycaenidae_Theclinae_Eumaeini_Callophrys_mcfarlandi,Callophrys mcfarlandi,Callophrys_mcfarlandi,Callophrys mcfarlandi
Lycaenidae_Theclinae_Eumaeini_Callophrys_lanoraieensis,Callophrys lanoraieensis,Callophrys_lanoraieensis,Incisalia lanoraieensis
Lycaenidae_Theclinae_Eumaeini_Callophrys_polios,Callophrys polios,Callophrys_polios,Callophrys polios
Lycaenidae_Theclinae_Eumaeini_Callophrys_xami,Callophrys xami,Callophrys_xami,Callophrys xami
Lycaenidae_Theclinae_Eumaeini_Callophrys_sheridanii,Callophrys sheridanii,Callophrys_sheridanii,Callophrys sheridanii
Lycaenidae_Theclinae_Eumaeini_Callophrys_dumetorum,Callophrys dumetorum,Callophrys_dumetorum,Callophrys dumetorum
Lycaenidae_Theclinae_Eumaeini_Cyanophrys_fusius,Cyanophrys fusius,Cyanophrys_fusius,Cyanophrys fusius
Lycaenidae_Theclinae_Eumaeini_Cyanophrys_herodotus,Cyanophrys herodotus,Cyanophrys_herodotus,Cyanophrys herodotus
Lycaenidae_Theclinae_Eumaeini_Chalybs_hassan,Chalybs hassan,Chalybs_hassan,Chalybs hassan
Lycaenidae_Theclinae_Eumaeini_Cyanophrys_longula,Cyanophrys longula,Cyanophrys_longula,Cyanophrys longula
Lycaenidae_Theclinae_Eumaeini_Callophrys_gryneus,Callophrys gryneus,Callophrys_gryneus,Mitoura gryneus
Lycaenidae_Theclinae_Eumaeini_Callophrys_johnsoni,Callophrys johnsoni,Callophrys_johnsoni,Callophrys johnsoni
Lycaenidae_Theclinae_Eumaeini_Callophrys_spinetorum,Callophrys spinetorum,Callophrys_spinetorum,Callophrys spinetorum
Lycaenidae_Theclinae_Eumaeini_Callophrys_eryphon,Callophrys eryphon,Callophrys_eryphon,Incisalia eryphon
Lycaenidae_Theclinae_Eumaeini_Callophrys_niphon,Callophrys niphon,Callophrys_niphon,Callophrys niphon
Lycaenidae_Theclinae_Eumaeini_Satyrium_behrii,Satyrium behrii,Satyrium_behrii,Satyrium behrii
Lycaenidae_Theclinae_Eumaeini_Erora_carla,Erora carla,Erora_carla,Erora carla
Lycaenidae_Theclinae_Eumaeini_Erora_quaderna,Erora quaderna,Erora_quaderna,Erora quaderna
Lycaenidae_Theclinae_Eumaeini_Satyrium_titus,Satyrium titus,Satyrium_titus,Harkenclenus titus
Lycaenidae_Theclinae_Eumaeini_Satyrium_fuliginosa,Satyrium fuliginosa,Satyrium_fuliginosa,Satyrium fuliginosa
Lycaenidae_Theclinae_Eumaeini_Satyrium_semiluna,Satyrium semiluna,Satyrium_semiluna,Satyrium semiluna
Lycaenidae_Theclinae_Eumaeini_Satyrium_acadica,Satyrium acadica,Satyrium_acadica,Satyrium acadica
Lycaenidae_Theclinae_Eumaeini_Satyrium_calanus,Satyrium calanus,Satyrium_calanus,Strymon calanus
Lycaenidae_Theclinae_Eumaeini_Satyrium_californica,Satyrium californica,Satyrium_californica,Satyrium californica
Lycaenidae_Theclinae_Eumaeini_Satyrium_sylvinus,Satyrium sylvinus,Satyrium_sylvinus,Satyrium sylvinus
Lycaenidae_Theclinae_Eumaeini_Satyrium_kingi,Satyrium kingi,Satyrium_kingi,Strymon kingi
Lycaenidae_Theclinae_Eumaeini_Satyrium_liparops,Satyrium liparops,Satyrium_liparops,Satyrium liparops
Lycaenidae_Theclinae_Eumaeini_Satyrium_tetra,Satyrium tetra,Satyrium_tetra,Satyrium tetra
Lycaenidae_Theclinae_Eumaeini_Satyrium_saepium,Satyrium saepium,Satyrium_saepium,Satyrium saepium
Lycaenidae_Theclinae_Eumaeini_Satyrium_favonius,Satyrium favonius,Satyrium_favonius,Fixsenia favonius
Lycaenidae_Theclinae_Eumaeini_Satyrium_auretorum,Satyrium auretorum,Satyrium_auretorum,Satyrium auretorum
Lycaenidae_Theclinae_Eumaeini_Paiwarria_umbratus,Paiwarria umbratus,Paiwarria_umbratus,Paiwarria umbratus
Lycaenidae_Theclinae_Eumaeini_Chalybs_janias,Chalybs janias,Chalybs_janias,Chalybs janias
Lycaenidae_Theclinae_Eumaeini_Janthecla_janthina,Janthecla janthina,Janthecla_janthina,Janthecla janthina
Lycaenidae_Theclinae_Eumaeini_Micandra_tongida,Micandra tongida,Micandra_tongida,Micandra tongida
Lycaenidae_Theclinae_Eumaeini_Atlides_inachus,Atlides inachus,Atlides_inachus,Atlides inachus
Lycaenidae_Theclinae_Eumaeini_Atlides_halesus,Atlides halesus,Atlides_halesus,Atlides halesus
Lycaenidae_Theclinae_Eumaeini_Atlides_polybe,Atlides polybe,Atlides_polybe,Atlides polybe
Lycaenidae_Theclinae_Eumaeini_Arcas_cypria,Arcas cypria,Arcas_cypria,Arcas cypria
Lycaenidae_Theclinae_Eumaeini_Theritas_lisus,Theritas lisus,Theritas_lisus,Theritas lisus
Lycaenidae_Theclinae_Eumaeini_Theritas_augustinula,Theritas augustinula,Theritas_augustinula,Theritas augustinula
Lycaenidae_Theclinae_Eumaeini_Theritas_theocritus,Theritas theocritus,Theritas_theocritus,Theritas theocritus
Lycaenidae_Theclinae_Eumaeini_Theritas_hemon,Theritas hemon,Theritas_hemon,Theritas hemon
Lycaenidae_Theclinae_Eumaeini_Theritas_mavors,Theritas mavors,Theritas_mavors,Theritas mavors
Lycaenidae_Theclinae_Eumaeini_Celmia_celmus,Celmia celmus,Celmia_celmus,Celmia celmus
Lycaenidae_Theclinae_Eumaeini_Tmolus_echion,Tmolus echion,Tmolus_echion,Tmolus echion
Lycaenidae_Theclinae_Eumaeini_Ministrymon_una,Ministrymon una,Ministrymon_una,Ministrymon una
Lycaenidae_Theclinae_Eumaeini_Ministrymon_phrutus,Ministrymon phrutus,Ministrymon_phrutus,Ministrymon phrutus
Lycaenidae_Theclinae_Eumaeini_Ministrymon_azia,Ministrymon azia,Ministrymon_azia,Ministrymon azia
Lycaenidae_Theclinae_Eumaeini_Ministrymon_clytie,Ministrymon clytie,Ministrymon_clytie,Ministrymon clytie
Lycaenidae_Theclinae_Eumaeini_Ministrymon_leda,Ministrymon leda,Ministrymon_leda,Ministrymon leda
Lycaenidae_Theclinae_Eumaeini_Panthiades_ochus,Panthiades ochus,Panthiades_ochus,Panthiades ochus
Lycaenidae_Theclinae_Eumaeini_Panthiades_bitias,Panthiades bitias,Panthiades_bitias,Panthiades bitias
Lycaenidae_Theclinae_Eumaeini_Panthiades_bathildis,Panthiades bathildis,Panthiades_bathildis,Panthiades bathildis
Lycaenidae_Theclinae_Eumaeini_Panthiades_phaleros,Panthiades phaleros,Panthiades_phaleros,Panthiades phaleros
Lycaenidae_Theclinae_Eumaeini_Theclopsis_mycon,Theclopsis mycon,Theclopsis_mycon,Theclopsis mycon
Lycaenidae_Theclinae_Eumaeini_Laothus_barajo,Laothus barajo,Laothus_barajo,Laothus barajo
Lycaenidae_Theclinae_Eumaeini_Apuecla_upupa,Apuecla upupa,Apuecla_upupa,Apuecla upupa
Lycaenidae_Theclinae_Eumaeini_Strymon_cestri,Strymon cestri,Strymon_cestri,Strymon cestri
Lycaenidae_Theclinae_Eumaeini_Strymon_bazochii,Strymon bazochii,Strymon_bazochii,Strymon bazochii
Lycaenidae_Theclinae_Eumaeini_Strymon_astiocha,Strymon astiocha,Strymon_astiocha,Strymon astiocha
Lycaenidae_Theclinae_Eumaeini_Strymon_istapa,Strymon istapa,Strymon_istapa,Callicista istapa
Lycaenidae_Theclinae_Eumaeini_Strymon_alea,Strymon alea,Strymon_alea,Strymon alea
Lycaenidae_Theclinae_Eumaeini_Strymon_yojoa,Strymon yojoa,Strymon_yojoa,Strymon yojoa
Lycaenidae_Theclinae_Eumaeini_Strymon_mulucha,Strymon mulucha,Strymon_mulucha,Strymon mulucha
